"","CKU1","CKU3","CKU4","CKU5","CKU2","CLU1","CLU2","CLU3","CLU4","CLU5","JPU1","JPU2","JPU3","JPU4","JPU5","MHU1","MHU2","MHU3","MHU4","MHU5","YMU1","YMU2","YMU3","YMU4","YMU5"
"OTU2005.p:Alveolata-Ciliophora.g:Kuklikophrya",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2006.p:Evosea-Evosea_X.g:Phalansterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU2007.p:Evosea-Eumycetozoa.g:Polysphondylium-Group-II",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2008.p:Rhizaria-Cercozoa.g:Tremula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2009.p:Alveolata-Ciliophora.g:Arcuospathidium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2011.p:Rhizaria-Cercozoa.g:Allantion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU2020.p:Stramenopiles-Gyrista.g:Hydrurales_XX",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2021.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU2023.p:Evosea-Evosea_X.g:Flamella",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2025.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU2026.p:Tubulinea-Tubulinea_X.g:Hartmannella",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU2028.p:Breviatea-Breviatea_X.g:Breviata-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2031.p:Stramenopiles-Gyrista.g:Phaeomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"OTU2032.p:Tubulinea-Tubulinea_X.g:Copromyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"OTU2037.p:Cryptophyta-Cryptophyta_X.g:Cryptomonadales_XX",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2038.p:Evosea-Evosea_X.g:Flamella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU2041.p:Alveolata-Ciliophora.g:Colpoda",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2042.p:Alveolata-Dinoflagellata.g:Parvodinium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2043.p:Alveolata-Ciliophora.g:Holosticha",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2044.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2046.p:Discoba-Discoba_X.g:Stygiellidae_STYG1",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2050.p:Rhizaria-Cercozoa.g:Thaumatomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2051.p:Rhizaria-Cercozoa.g:Pansomonadida_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2052.p:Alveolata-Chrompodellids.g:Colpodella",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU2053.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"OTU2060.p:Stramenopiles-Bigyra.g:Bicosoeca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2063.p:Rhizaria-Cercozoa.g:Vampyrella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2067.p:Opisthokonta-Ichthyosporea.g:Ichthyophonida_XXX",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2068.p:Rhizaria-Cercozoa.g:Vampyrellida_clade_B",0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2069.p:Rhizaria-Cercozoa.g:Protaspa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU2072.p:Rhizaria-Cercozoa.g:Vampyrellida_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2084.p:Rhodophyta-Rhodophyta_X.g:Cyanidiales_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2088.p:Rhodophyta-Rhodophyta_X.g:Cyanidiales_XX",1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0
"OTU2090.p:Stramenopiles-Bigyra.g:Nerada",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2098.p:Tubulinea-Tubulinea_X.g:Vermamoeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2099.p:Rhodophyta-Rhodophyta_X.g:Cyanidiales_XX",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
"OTU2100.p:Chlorophyta-Chlorophyta_X.g:Myrmecia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2101.p:Tubulinea-Tubulinea_X.g:Hartmannella",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2102.p:Rhizaria-Cercozoa.g:Sandonidae_X",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"OTU2105.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2106.p:Alveolata-Ciliophora.g:Litostomatea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU2112.p:Tubulinea-Tubulinea_X.g:Hartmannella",0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"OTU2115.p:Tubulinea-Tubulinea_X.g:Leptomyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2117.p:Alveolata-Ciliophora.g:Colpoda",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2118.p:Chlorophyta-Chlorophyta_X.g:Chlorochytrium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2119.p:Metamonada-Preaxostyla.g:Paratrimastix",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2120.p:Tubulinea-Tubulinea_X.g:Echinamoeba",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2122.p:Alveolata-Ciliophora.g:CONThreeP_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2124.p:Tubulinea-Tubulinea_X.g:Vermamoeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2126.p:Opisthokonta-Rotosphaerida.g:Nuclearia",0,0,0,0,0,1,0,4,1,2,0,0,0,2,1,2,0,6,0,0,0,0,0,0,0
"OTU2127.p:Tubulinea-Tubulinea_X.g:Copromyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"OTU2129.p:Rhizaria-Cercozoa.g:Neocercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU2130.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2138.p:Evosea-Evosea_X.g:Flamella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2139.p:Rhizaria-Cercozoa.g:Cercomonas",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2140.p:Rhizaria-Cercozoa.g:Neocercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU2141.p:Chlorophyta-Chlorophyta_X.g:Chlamydomonadales_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2143.p:Rhizaria-Cercozoa.g:op14-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2144.p:Stramenopiles-Gyrista.g:Aphanomyces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU2145.p:Alveolata-Apicomplexa.g:Leidyana1",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2146.p:Glaucophyta-Glaucophyta_X.g:Glaucocystis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2147.p:Stramenopiles-Bigyra.g:Aurantiochytrium",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU2148.p:Rhizaria-Cercozoa.g:Thalassomyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2150.p:Tubulinea-Tubulinea_X.g:Vermamoeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2151.p:Rhizaria-Cercozoa.g:Mesofilidae_X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU2152.p:Stramenopiles-Gyrista.g:Ochromonadales_clade-X_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2153.p:Alveolata-Ciliophora.g:Litostomatea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU2154.p:Alveolata-Ciliophora.g:Njinella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"OTU2155.p:Chlorophyta-Chlorophyta_X.g:Pascherina",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"OTU2158.p:Tubulinea-Tubulinea_X.g:Tubulinea_XXXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU2167.p:Tubulinea-Tubulinea_X.g:Copromyxa",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0
"OTU2168.p:Tubulinea-Tubulinea_X.g:Nolandella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2170.p:Rhizaria-Cercozoa.g:Paracercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2172.p:Alveolata-Ciliophora.g:Cyrtolophosidida_X",1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0
"OTU2174.p:Metamonada-Preaxostyla.g:Paratrimastix",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2175.p:Tubulinea-Tubulinea_X.g:Rhizamoeba",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU2176.p:Chlorophyta-Chlorophyta_X.g:Protosiphon",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU2178.p:Alveolata-Ciliophora.g:Colpoda",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2180.p:Stramenopiles-Bigyra.g:MAST-8A",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2181.p:Alveolata-Ciliophora.g:Colpodida_X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2182.p:Chlorophyta-Chlorophyta_X.g:Wislouchiella",0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,1,7,3,0,0,0,0,0,0
"OTU2183.p:Rhizaria-Cercozoa.g:Marimonadida_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2188.p:Rhizaria-Cercozoa.g:Marimonadida_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
"OTU2197.p:Stramenopiles-Gyrista.g:Phytophthora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2198.p:Rhizaria-Cercozoa.g:Mollimonas",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU2199.p:Tubulinea-Tubulinea_X.g:Rhizamoeba",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2201.p:Chlorophyta-Chlorophyta_X.g:Marsupiomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2205.p:Telonemia-Telonemia_X.g:Telonemia-Group-2_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2207.p:Alveolata-Dinoflagellata.g:Dinophyceae_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2208.p:Centroplasthelida-Centroplasthelida_X.g:Centroplasthelida_XXXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2209.p:Chlorophyta-Chlorophyta_X.g:Elliptochloris",0,0,0,1,0,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU2210.p:Stramenopiles-Gyrista.g:Chlamydomyzium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2211.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2213.p:Rhizaria-Cercozoa.g:Bodomorpha",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2215.p:Evosea-Evosea_X.g:Angulamoeba",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"OTU2216.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2217.p:Tubulinea-Tubulinea_X.g:Hartmannellidae_X",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2218.p:Rhizaria-Cercozoa.g:Limnofilidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU2223.p:Alveolata-Chrompodellids.g:Alphamonadea_ALPH2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"OTU2224.p:Rhizaria-Cercozoa.g:Limnofila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2226.p:Rhizaria-Cercozoa.g:Thalassomyxa-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"OTU2227.p:Stramenopiles-Gyrista.g:Xanthonema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2229.p:Rhizaria-Cercozoa.g:Cercomonadidae_X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2234.p:Rhizaria-Cercozoa.g:Thalassomyxa-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"OTU2237.p:Stramenopiles-Bigyra.g:Fibrophrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2240.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2241.p:Chlorophyta-Chlorophyta_X.g:Chloroidium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2242.p:Rhizaria-Cercozoa.g:Cercozoa_XXXX",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU2243.p:Rhizaria-Cercozoa.g:Glissomonadida_Clade-Y_X",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0
"OTU2246.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2248.p:Rhizaria-Cercozoa.g:Penardia-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2251.p:Rhizaria-Cercozoa.g:Allapsidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2252.p:Alveolata-Ciliophora.g:Blepharisma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2254.p:Alveolata-Dinoflagellata.g:Spiniferodinium",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2257.p:Rhizaria-Cercozoa.g:Mesofila",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2258.p:Stramenopiles-Bigyra.g:Amphifilaceae_X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2259.p:Rhizaria-Cercozoa.g:Cercozoa_XXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU2262.p:Alveolata-Ciliophora.g:Colpoda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"OTU2263.p:Stramenopiles-Bigyra.g:Bicosoeca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2268.p:Stramenopiles-Stramenopiles_X.g:Stramenopiles_XXXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2269.p:Alveolata-Ciliophora.g:Pseudocyrtolophosis",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU2270.p:Opisthokonta-Choanoflagellata.g:Monosiga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2272.p:Rhizaria-Cercozoa.g:Allapsidae_X",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2274.p:Evosea-Evosea_X.g:Flamella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
"OTU2276.p:Stramenopiles-Gyrista.g:Synchromophyceae_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2277.p:Discosea-Discosea_X.g:Endostelium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2280.p:Rhizaria-Cercozoa.g:Allantion",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2281.p:Rhizaria-Cercozoa.g:Paracercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2282.p:Telonemia-Telonemia_X.g:Telonemia-Group-2_X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2284.p:Alveolata-Ciliophora.g:Bryometopus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU2287.p:Rhizaria-Cercozoa.g:Leptophryidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU2289.p:Rhizaria-Cercozoa.g:Proleptomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2293.p:Evosea-Evosea_X.g:Phalansterium",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2296.p:Stramenopiles-Bigyra.g:Fibrophrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU2298.p:Opisthokonta-Rotosphaerida.g:Nuclearia",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"OTU2301.p:Tubulinea-Tubulinea_X.g:Leptomyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"OTU2303.p:Rhizaria-Cercozoa.g:Pansomonadida_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2304.p:Ancyromonadida-Ancyromonadida_X.g:Ancyromonadida_Group-1_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2305.p:Stramenopiles-Bigyra.g:MAST-3J",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"OTU2307.p:Alveolata-Ciliophora.g:Pseudochilodonopsis",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2308.p:Evosea-Evosea_X.g:Ceratiomyxella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2309.p:Alveolata-Ciliophora.g:Microthoracida_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2310.p:Evosea-Evosea_X.g:Mb5C-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2311.p:Stramenopiles-Gyrista.g:Chrysophyceae_Clade-EC2H_XX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2315.p:Alveolata-Ciliophora.g:CONTH_3_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2318.p:Stramenopiles-Bigyra.g:MAST-8A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2319.p:Alveolata-Ciliophora.g:Cyrtolophosidida_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2320.p:Alveolata-Ciliophora.g:Cultellothrix",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"OTU2321.p:Alveolata-Ciliophora.g:Sessilida_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2322.p:Rhizaria-Cercozoa.g:Sandonidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2323.p:Rhizaria-Cercozoa.g:Limnofila",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2324.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2325.p:Opisthokonta-Choanoflagellata.g:Enibas",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2326.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"OTU2328.p:Rhizaria-Cercozoa.g:Neoheteromita",1,0,0,3,0,1,2,1,2,1,4,1,4,1,1,4,7,4,0,1,1,0,0,0,0
"OTU2336.p:Rhizaria-Cercozoa.g:Cercomonas",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
"OTU2340.p:Stramenopiles-Bigyra.g:Archerella",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2346.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2347.p:Stramenopiles-Gyrista.g:Synchromophyceae_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU2348.p:Tubulinea-Tubulinea_X.g:Leptomyxa",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU2350.p:Stramenopiles-Gyrista.g:Chrysophyceae_Clade-EC2H_XX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"OTU2352.p:Tubulinea-Tubulinea_X.g:Copromyxa",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU2353.p:Alveolata-Ciliophora.g:Tetrahymena",1,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
